GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,NAME_E,AD4BE001,NAME_M,AD4BM001
"G3001050","2011-2015",,,"Montana","30","Valley County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,"Valley County, Montana",0.4293,"Valley County, Montana",0.0201
"G3001070","2011-2015",,,"Montana","30","Wheatland County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wheatland County, Montana",0.4226,"Wheatland County, Montana",0.0368
"G3001090","2011-2015",,,"Montana","30","Wibaux County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wibaux County, Montana",0.4268,"Wibaux County, Montana",0.0368
"G3001110","2011-2015",,,"Montana","30","Yellowstone County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,"Yellowstone County, Montana",0.4613,"Yellowstone County, Montana",0.0111
"G3100010","2011-2015",,,"Nebraska","31","Adams County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,"Adams County, Nebraska",0.4599,"Adams County, Nebraska",0.0310
"G3100030","2011-2015",,,"Nebraska","31","Antelope County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,"Antelope County, Nebraska",0.4602,"Antelope County, Nebraska",0.0309
"G3100050","2011-2015",,,"Nebraska","31","Arthur County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,"Arthur County, Nebraska",0.4832,"Arthur County, Nebraska",0.1198
"G3100070","2011-2015",,,"Nebraska","31","Banner County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,"Banner County, Nebraska",0.5159,"Banner County, Nebraska",0.0779
"G3100090","2011-2015",,,"Nebraska","31","Blaine County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,"Blaine County, Nebraska",0.3914,"Blaine County, Nebraska",0.0461
"G3100110","2011-2015",,,"Nebraska","31","Boone County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,"Boone County, Nebraska",0.4529,"Boone County, Nebraska",0.0276
"G3100130","2011-2015",,,"Nebraska","31","Box Butte County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,"Box Butte County, Nebraska",0.4078,"Box Butte County, Nebraska",0.0237
"G3100150","2011-2015",,,"Nebraska","31","Boyd County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,"Boyd County, Nebraska",0.4539,"Boyd County, Nebraska",0.0541
"G3100170","2011-2015",,,"Nebraska","31","Brown County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,"Brown County, Nebraska",0.4663,"Brown County, Nebraska",0.0502
"G3100190","2011-2015",,,"Nebraska","31","Buffalo County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,"Buffalo County, Nebraska",0.4344,"Buffalo County, Nebraska",0.0190
"G3100210","2011-2015",,,"Nebraska","31","Burt County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,"Burt County, Nebraska",0.4093,"Burt County, Nebraska",0.0189
"G3100230","2011-2015",,,"Nebraska","31","Butler County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,"Butler County, Nebraska",0.4515,"Butler County, Nebraska",0.0495
"G3100250","2011-2015",,,"Nebraska","31","Cass County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cass County, Nebraska",0.4018,"Cass County, Nebraska",0.0163
"G3100270","2011-2015",,,"Nebraska","31","Cedar County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cedar County, Nebraska",0.4382,"Cedar County, Nebraska",0.0252
"G3100290","2011-2015",,,"Nebraska","31","Chase County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chase County, Nebraska",0.4537,"Chase County, Nebraska",0.0758
"G3100310","2011-2015",,,"Nebraska","31","Cherry County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cherry County, Nebraska",0.3956,"Cherry County, Nebraska",0.0312
"G3100330","2011-2015",,,"Nebraska","31","Cheyenne County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cheyenne County, Nebraska",0.4017,"Cheyenne County, Nebraska",0.0197
"G3100350","2011-2015",,,"Nebraska","31","Clay County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, Nebraska",0.4089,"Clay County, Nebraska",0.0265
"G3100370","2011-2015",,,"Nebraska","31","Colfax County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,"Colfax County, Nebraska",0.4181,"Colfax County, Nebraska",0.0253
"G3100390","2011-2015",,,"Nebraska","31","Cuming County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cuming County, Nebraska",0.4132,"Cuming County, Nebraska",0.0254
"G3100410","2011-2015",,,"Nebraska","31","Custer County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,"Custer County, Nebraska",0.4871,"Custer County, Nebraska",0.0595
"G3100430","2011-2015",,,"Nebraska","31","Dakota County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dakota County, Nebraska",0.4173,"Dakota County, Nebraska",0.0219
"G3100450","2011-2015",,,"Nebraska","31","Dawes County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dawes County, Nebraska",0.4501,"Dawes County, Nebraska",0.0385
"G3100470","2011-2015",,,"Nebraska","31","Dawson County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dawson County, Nebraska",0.4020,"Dawson County, Nebraska",0.0204
"G3100490","2011-2015",,,"Nebraska","31","Deuel County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,"Deuel County, Nebraska",0.4091,"Deuel County, Nebraska",0.0300
