GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,ADOLE001,NAME_M,ADOLM001
"G4700970","2011-2015",,,"Tennessee","47","Lauderdale County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lauderdale County, Tennessee",15769,"Lauderdale County, Tennessee",867
"G4700990","2011-2015",,,"Tennessee","47","Lawrence County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lawrence County, Tennessee",19214,"Lawrence County, Tennessee",869
"G4701010","2011-2015",,,"Tennessee","47","Lewis County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis County, Tennessee",18236,"Lewis County, Tennessee",1116
"G4701030","2011-2015",,,"Tennessee","47","Lincoln County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Tennessee",21655,"Lincoln County, Tennessee",1229
"G4701050","2011-2015",,,"Tennessee","47","Loudon County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loudon County, Tennessee",27466,"Loudon County, Tennessee",1467
"G4701070","2011-2015",,,"Tennessee","47","McMinn County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McMinn County, Tennessee",20215,"McMinn County, Tennessee",1194
"G4701090","2011-2015",,,"Tennessee","47","McNairy County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McNairy County, Tennessee",17751,"McNairy County, Tennessee",1062
"G4701110","2011-2015",,,"Tennessee","47","Macon County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Macon County, Tennessee",17882,"Macon County, Tennessee",1032
"G4701130","2011-2015",,,"Tennessee","47","Madison County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Tennessee",23467,"Madison County, Tennessee",780
"G4701150","2011-2015",,,"Tennessee","47","Marion County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Tennessee",21784,"Marion County, Tennessee",1111
"G4701170","2011-2015",,,"Tennessee","47","Marshall County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marshall County, Tennessee",21962,"Marshall County, Tennessee",1108
"G4701190","2011-2015",,,"Tennessee","47","Maury County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maury County, Tennessee",24155,"Maury County, Tennessee",1123
"G4701210","2011-2015",,,"Tennessee","47","Meigs County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Meigs County, Tennessee",19212,"Meigs County, Tennessee",1271
"G4701230","2011-2015",,,"Tennessee","47","Monroe County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Tennessee",19351,"Monroe County, Tennessee",926
"G4701250","2011-2015",,,"Tennessee","47","Montgomery County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Tennessee",22916,"Montgomery County, Tennessee",516
"G4701270","2011-2015",,,"Tennessee","47","Moore County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Moore County, Tennessee",28841,"Moore County, Tennessee",4556
"G4701290","2011-2015",,,"Tennessee","47","Morgan County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morgan County, Tennessee",17646,"Morgan County, Tennessee",1200
"G4701310","2011-2015",,,"Tennessee","47","Obion County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Obion County, Tennessee",21829,"Obion County, Tennessee",1103
"G4701330","2011-2015",,,"Tennessee","47","Overton County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Overton County, Tennessee",19244,"Overton County, Tennessee",1220
"G4701350","2011-2015",,,"Tennessee","47","Perry County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perry County, Tennessee",18340,"Perry County, Tennessee",3361
"G4701370","2011-2015",,,"Tennessee","47","Pickett County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pickett County, Tennessee",20526,"Pickett County, Tennessee",1973
"G4701390","2011-2015",,,"Tennessee","47","Polk County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Polk County, Tennessee",21404,"Polk County, Tennessee",1500
"G4701410","2011-2015",,,"Tennessee","47","Putnam County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, Tennessee",21835,"Putnam County, Tennessee",1968
"G4701430","2011-2015",,,"Tennessee","47","Rhea County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rhea County, Tennessee",19927,"Rhea County, Tennessee",1099
"G4701450","2011-2015",,,"Tennessee","47","Roane County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roane County, Tennessee",23287,"Roane County, Tennessee",798
"G4701470","2011-2015",,,"Tennessee","47","Robertson County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Robertson County, Tennessee",24340,"Robertson County, Tennessee",825
"G4701490","2011-2015",,,"Tennessee","47","Rutherford County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rutherford County, Tennessee",25663,"Rutherford County, Tennessee",422
"G4701510","2011-2015",,,"Tennessee","47","Scott County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scott County, Tennessee",18709,"Scott County, Tennessee",3206
"G4701530","2011-2015",,,"Tennessee","47","Sequatchie County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequatchie County, Tennessee",21818,"Sequatchie County, Tennessee",1632
"G4701550","2011-2015",,,"Tennessee","47","Sevier County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sevier County, Tennessee",22483,"Sevier County, Tennessee",1061
"G4701570","2011-2015",,,"Tennessee","47","Shelby County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shelby County, Tennessee",26285,"Shelby County, Tennessee",285
"G4701590","2011-2015",,,"Tennessee","47","Smith County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Smith County, Tennessee",22854,"Smith County, Tennessee",1795
"G4701610","2011-2015",,,"Tennessee","47","Stewart County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stewart County, Tennessee",21475,"Stewart County, Tennessee",1613
"G4701630","2011-2015",,,"Tennessee","47","Sullivan County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sullivan County, Tennessee",24544,"Sullivan County, Tennessee",557
"G4701650","2011-2015",,,"Tennessee","47","Sumner County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sumner County, Tennessee",28883,"Sumner County, Tennessee",891
"G4701670","2011-2015",,,"Tennessee","47","Tipton County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tipton County, Tennessee",23572,"Tipton County, Tennessee",868
"G4701690","2011-2015",,,"Tennessee","47","Trousdale County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trousdale County, Tennessee",20937,"Trousdale County, Tennessee",2428
"G4701710","2011-2015",,,"Tennessee","47","Unicoi County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unicoi County, Tennessee",20187,"Unicoi County, Tennessee",2120
"G4701730","2011-2015",,,"Tennessee","47","Union County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, Tennessee",18654,"Union County, Tennessee",1171
"G4701750","2011-2015",,,"Tennessee","47","Van Buren County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Van Buren County, Tennessee",20351,"Van Buren County, Tennessee",1765
"G4701770","2011-2015",,,"Tennessee","47","Warren County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, Tennessee",20534,"Warren County, Tennessee",1089
"G4701790","2011-2015",,,"Tennessee","47","Washington County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Tennessee",26176,"Washington County, Tennessee",1011
"G4701810","2011-2015",,,"Tennessee","47","Wayne County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Tennessee",16333,"Wayne County, Tennessee",995
"G4701830","2011-2015",,,"Tennessee","47","Weakley County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weakley County, Tennessee",19694,"Weakley County, Tennessee",757
"G4701850","2011-2015",,,"Tennessee","47","White County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"White County, Tennessee",17451,"White County, Tennessee",1010
"G4701870","2011-2015",,,"Tennessee","47","Williamson County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Williamson County, Tennessee",44671,"Williamson County, Tennessee",847
"G4701890","2011-2015",,,"Tennessee","47","Wilson County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilson County, Tennessee",28994,"Wilson County, Tennessee",735
"G4800010","2011-2015",,,"Texas","48","Anderson County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anderson County, Texas",17876,"Anderson County, Texas",985
"G4800030","2011-2015",,,"Texas","48","Andrews County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Andrews County, Texas",29423,"Andrews County, Texas",2327
"G4800050","2011-2015",,,"Texas","48","Angelina County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Angelina County, Texas",21688,"Angelina County, Texas",1161
"G4800070","2011-2015",,,"Texas","48","Aransas County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aransas County, Texas",28472,"Aransas County, Texas",2723
"G4800090","2011-2015",,,"Texas","48","Archer County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Archer County, Texas",29380,"Archer County, Texas",2233
"G4800110","2011-2015",,,"Texas","48","Armstrong County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Armstrong County, Texas",28669,"Armstrong County, Texas",2241
"G4800130","2011-2015",,,"Texas","48","Atascosa County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Atascosa County, Texas",22493,"Atascosa County, Texas",1285
"G4800150","2011-2015",,,"Texas","48","Austin County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Austin County, Texas",27658,"Austin County, Texas",1663
"G4800170","2011-2015",,,"Texas","48","Bailey County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bailey County, Texas",17007,"Bailey County, Texas",2385
"G4800190","2011-2015",,,"Texas","48","Bandera County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandera County, Texas",26663,"Bandera County, Texas",1590
"G4800210","2011-2015",,,"Texas","48","Bastrop County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bastrop County, Texas",24812,"Bastrop County, Texas",1360
"G4800230","2011-2015",,,"Texas","48","Baylor County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Baylor County, Texas",32907,"Baylor County, Texas",9699
"G4800250","2011-2015",,,"Texas","48","Bee County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bee County, Texas",17209,"Bee County, Texas",1280
"G4800270","2011-2015",,,"Texas","48","Bell County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bell County, Texas",23535,"Bell County, Texas",609
"G4800290","2011-2015",,,"Texas","48","Bexar County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bexar County, Texas",24735,"Bexar County, Texas",199
"G4800310","2011-2015",,,"Texas","48","Blanco County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blanco County, Texas",29148,"Blanco County, Texas",2461
"G4800330","2011-2015",,,"Texas","48","Borden County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Borden County, Texas",44591,"Borden County, Texas",15266
"G4800350","2011-2015",,,"Texas","48","Bosque County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bosque County, Texas",24658,"Bosque County, Texas",1932
"G4800370","2011-2015",,,"Texas","48","Bowie County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bowie County, Texas",22685,"Bowie County, Texas",929
"G4800390","2011-2015",,,"Texas","48","Brazoria County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brazoria County, Texas",30634,"Brazoria County, Texas",683
"G4800410","2011-2015",,,"Texas","48","Brazos County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brazos County, Texas",22648,"Brazos County, Texas",547
"G4800430","2011-2015",,,"Texas","48","Brewster County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brewster County, Texas",27265,"Brewster County, Texas",3748
"G4800450","2011-2015",,,"Texas","48","Briscoe County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Briscoe County, Texas",22323,"Briscoe County, Texas",2637
"G4800470","2011-2015",,,"Texas","48","Brooks County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brooks County, Texas",13179,"Brooks County, Texas",1824
"G4800490","2011-2015",,,"Texas","48","Brown County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brown County, Texas",21916,"Brown County, Texas",1126
"G4800510","2011-2015",,,"Texas","48","Burleson County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burleson County, Texas",24894,"Burleson County, Texas",1559
"G4800530","2011-2015",,,"Texas","48","Burnet County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burnet County, Texas",26578,"Burnet County, Texas",1593
"G4800550","2011-2015",,,"Texas","48","Caldwell County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caldwell County, Texas",20667,"Caldwell County, Texas",975
"G4800570","2011-2015",,,"Texas","48","Calhoun County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Calhoun County, Texas",24372,"Calhoun County, Texas",1385
"G4800590","2011-2015",,,"Texas","48","Callahan County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Callahan County, Texas",22387,"Callahan County, Texas",1789
"G4800610","2011-2015",,,"Texas","48","Cameron County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cameron County, Texas",15105,"Cameron County, Texas",319
"G4800630","2011-2015",,,"Texas","48","Camp County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Camp County, Texas",19738,"Camp County, Texas",1833
"G4800650","2011-2015",,,"Texas","48","Carson County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carson County, Texas",28400,"Carson County, Texas",2139
"G4800670","2011-2015",,,"Texas","48","Cass County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cass County, Texas",20991,"Cass County, Texas",916
"G4800690","2011-2015",,,"Texas","48","Castro County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Castro County, Texas",21068,"Castro County, Texas",4374
"G4800710","2011-2015",,,"Texas","48","Chambers County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chambers County, Texas",30572,"Chambers County, Texas",2236
"G4800730","2011-2015",,,"Texas","48","Cherokee County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cherokee County, Texas",19420,"Cherokee County, Texas",917
"G4800750","2011-2015",,,"Texas","48","Childress County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Childress County, Texas",19861,"Childress County, Texas",2691
"G4800770","2011-2015",,,"Texas","48","Clay County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, Texas",26339,"Clay County, Texas",1986
"G4800790","2011-2015",,,"Texas","48","Cochran County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cochran County, Texas",18968,"Cochran County, Texas",2192
"G4800810","2011-2015",,,"Texas","48","Coke County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coke County, Texas",29355,"Coke County, Texas",6330
"G4800830","2011-2015",,,"Texas","48","Coleman County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coleman County, Texas",20085,"Coleman County, Texas",1779
"G4800850","2011-2015",,,"Texas","48","Collin County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Collin County, Texas",38883,"Collin County, Texas",427
"G4800870","2011-2015",,,"Texas","48","Collingsworth County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Collingsworth County, Texas",20269,"Collingsworth County, Texas",1858
"G4800890","2011-2015",,,"Texas","48","Colorado County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colorado County, Texas",25578,"Colorado County, Texas",2021
"G4800910","2011-2015",,,"Texas","48","Comal County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Comal County, Texas",32838,"Comal County, Texas",990
"G4800930","2011-2015",,,"Texas","48","Comanche County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Comanche County, Texas",19743,"Comanche County, Texas",980
"G4800950","2011-2015",,,"Texas","48","Concho County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Concho County, Texas",15820,"Concho County, Texas",1589
"G4800970","2011-2015",,,"Texas","48","Cooke County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cooke County, Texas",26742,"Cooke County, Texas",1251
"G4800990","2011-2015",,,"Texas","48","Coryell County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coryell County, Texas",19760,"Coryell County, Texas",716
"G4801010","2011-2015",,,"Texas","48","Cottle County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cottle County, Texas",18926,"Cottle County, Texas",2304
"G4801030","2011-2015",,,"Texas","48","Crane County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crane County, Texas",23808,"Crane County, Texas",2497
"G4801050","2011-2015",,,"Texas","48","Crockett County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crockett County, Texas",26675,"Crockett County, Texas",3494
"G4801070","2011-2015",,,"Texas","48","Crosby County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crosby County, Texas",18692,"Crosby County, Texas",1614
"G4801090","2011-2015",,,"Texas","48","Culberson County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Culberson County, Texas",17340,"Culberson County, Texas",3140
"G4801110","2011-2015",,,"Texas","48","Dallam County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dallam County, Texas",19997,"Dallam County, Texas",1305
"G4801130","2011-2015",,,"Texas","48","Dallas County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dallas County, Texas",27605,"Dallas County, Texas",246
"G4801150","2011-2015",,,"Texas","48","Dawson County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dawson County, Texas",19889,"Dawson County, Texas",1896
"G4801170","2011-2015",,,"Texas","48","Deaf Smith County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Deaf Smith County, Texas",18846,"Deaf Smith County, Texas",922
"G4801190","2011-2015",,,"Texas","48","Delta County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Delta County, Texas",20704,"Delta County, Texas",1700
"G4801210","2011-2015",,,"Texas","48","Denton County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denton County, Texas",34914,"Denton County, Texas",368
"G4801230","2011-2015",,,"Texas","48","DeWitt County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DeWitt County, Texas",28418,"DeWitt County, Texas",2665
"G4801250","2011-2015",,,"Texas","48","Dickens County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dickens County, Texas",20659,"Dickens County, Texas",2919
"G4801270","2011-2015",,,"Texas","48","Dimmit County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dimmit County, Texas",21174,"Dimmit County, Texas",3402
"G4801290","2011-2015",,,"Texas","48","Donley County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Donley County, Texas",20204,"Donley County, Texas",1468
"G4801310","2011-2015",,,"Texas","48","Duval County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Duval County, Texas",20752,"Duval County, Texas",2417
"G4801330","2011-2015",,,"Texas","48","Eastland County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eastland County, Texas",22135,"Eastland County, Texas",3222
"G4801350","2011-2015",,,"Texas","48","Ector County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ector County, Texas",26135,"Ector County, Texas",730
"G4801370","2011-2015",,,"Texas","48","Edwards County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Edwards County, Texas",27893,"Edwards County, Texas",9683
"G4801390","2011-2015",,,"Texas","48","Ellis County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ellis County, Texas",26357,"Ellis County, Texas",547
"G4801410","2011-2015",,,"Texas","48","El Paso County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"El Paso County, Texas",18880,"El Paso County, Texas",257
"G4801430","2011-2015",,,"Texas","48","Erath County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Erath County, Texas",21903,"Erath County, Texas",1379
"G4801450","2011-2015",,,"Texas","48","Falls County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Falls County, Texas",16739,"Falls County, Texas",844
"G4801470","2011-2015",,,"Texas","48","Fannin County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fannin County, Texas",20545,"Fannin County, Texas",696
"G4801490","2011-2015",,,"Texas","48","Fayette County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fayette County, Texas",28458,"Fayette County, Texas",2111
"G4801510","2011-2015",,,"Texas","48","Fisher County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fisher County, Texas",26855,"Fisher County, Texas",3978
"G4801530","2011-2015",,,"Texas","48","Floyd County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Floyd County, Texas",22195,"Floyd County, Texas",2095
"G4801550","2011-2015",,,"Texas","48","Foard County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Foard County, Texas",22871,"Foard County, Texas",3715
"G4801570","2011-2015",,,"Texas","48","Fort Bend County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fort Bend County, Texas",35962,"Fort Bend County, Texas",560
"G4801590","2011-2015",,,"Texas","48","Franklin County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Texas",26653,"Franklin County, Texas",4396
"G4801610","2011-2015",,,"Texas","48","Freestone County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Freestone County, Texas",24087,"Freestone County, Texas",1662
"G4801630","2011-2015",,,"Texas","48","Frio County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Frio County, Texas",17017,"Frio County, Texas",2628
"G4801650","2011-2015",,,"Texas","48","Gaines County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaines County, Texas",22744,"Gaines County, Texas",2576
"G4801670","2011-2015",,,"Texas","48","Galveston County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Galveston County, Texas",31585,"Galveston County, Texas",554
"G4801690","2011-2015",,,"Texas","48","Garza County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Garza County, Texas",18125,"Garza County, Texas",8610
